Uniprot ID,Gene Name,Log2 Ratio L/H AgWTD01.1,Log2 Ratio L/H AgWTD01.2,Log2 Ratio L/H AgWTD01.3,Log2 Ratio L/H AgWTD01.4,Log2 Ratio L/H AgWTD06,Log2 Ratio L/H AgWTD12.1,Log2 Ratio L/H AgWTD12.2,Log2 Ratio L/H AgWTD12.3,Log2 Ratio L/H AgWTD12.4,Log2 Ratio L/H AgWTD17,Log2 Ratio L/H AgDAF2D01,Log2 Ratio L/H AgDAF2D06,Log2 Ratio L/H AgDAF2D12,Log2 Ratio L/H AgDAF2D17,Log2 Ratio L/H AgDAF2D22,Log2 Ratio L/H AgDAF2D28,Log2 Ratio L/H AgDAF16D01,Log2 Ratio L/H AgDAF16D06,Log2 Ratio L/H AgDAF16D12,Log2 Ratio L/H AgHSF1D01,Log2 Ratio L/H AgHSF1D06,Peptides AgWTD01.1,Peptides AgWTD01.2,Peptides AgWTD01.3,Peptides AgWTD01.4,Peptides AgWTD06,Peptides AgWTD12.1,Peptides AgWTD12.2,Peptides AgWTD12.3,Peptides AgWTD12.4,Peptides AgWTD17,Peptides AgDAF2D01,Peptides AgDAF2D06,Peptides AgDAF2D12,Peptides AgDAF2D17,Peptides AgDAF2D22,Peptides AgDAF2D28,Peptides AgDAF16D01,Peptides AgDAF16D06,Peptides AgDAF16D12,Peptides AgHSF1D01,Peptides AgHSF1D06,Ratio Count AgWTD01.1,Ratio Count AgWTD01.2,Ratio Count AgWTD01.3,Ratio Count AgWTD01.4,Ratio Count AgWTD06,Ratio Count AgWTD12.1,Ratio Count AgWTD12.2,Ratio Count AgWTD12.3,Ratio Count AgWTD12.4,Ratio Count AgWTD17,Ratio Count AgDAF2D01,Ratio Count AgDAF2D06,Ratio Count AgDAF2D12,Ratio Count AgDAF2D17,Ratio Count AgDAF2D22,Ratio Count AgDAF2D28,Ratio Count AgDAF16D01,Ratio Count AgDAF16D06,Ratio Count AgDAF16D12,Ratio Count AgHSF1D01,Ratio Count AgHSF1D06,log abs.LFQ AgWTD01.1,log abs.LFQ AgWTD01.2,log abs.LFQ AgWTD01.3,log abs.LFQ AgWTD01.4,log abs.LFQ AgWTD06,log abs.LFQ AgWTD12.1,log abs.LFQ AgWTD12.2,log abs.LFQ AgWTD12.3,log abs.LFQ AgWTD12.4,log abs.LFQ AgWTD17,log abs.LFQ AgDAF2D01,log abs.LFQ AgDAF2D06,log abs.LFQ AgDAF2D12,log abs.LFQ AgDAF2D17,log abs.LFQ AgDAF2D22,log abs.LFQ AgDAF2D28,log abs.LFQ AgDAF16D01,log abs.LFQ AgDAF16D06,log abs.LFQ AgDAF16D12,log abs.LFQ AgHSF1D01,log abs.LFQ AgHSF1D06,Posterior Error Probability,Sequence Coverage (%),Sequence Length (Amino Acids),log abs.LFQ AgWTD01.1 Corrected,log abs.LFQ AgWTD01.2 Corrected,log abs.LFQ AgWTD01.3 Corrected,log abs.LFQ AgWTD01.4 Corrected,log abs.LFQ AgWTD06 Corrected,log abs.LFQ AgWTD12.1 Corrected,log abs.LFQ AgWTD12.2 Corrected,log abs.LFQ AgWTD12.3 Corrected,log abs.LFQ AgWTD12.4 Corrected,log abs.LFQ AgWTD17 Corrected,log abs.LFQ AgDAF2D01 Corrected,log abs.LFQ AgDAF2D06 Corrected,log abs.LFQ AgDAF2D12 Corrected,log abs.LFQ AgDAF2D17 Corrected,log abs.LFQ AgDAF2D22 Corrected,log abs.LFQ AgDAF2D28 Corrected,log abs.LFQ AgDAF16D01 Corrected,log abs.LFQ AgDAF16D06 Corrected,log abs.LFQ AgDAF16D12 Corrected,log abs.LFQ AgHSF1D01 Corrected,log abs.LFQ AgHSF1D06 Corrected
B5U8P1;O17727,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25E-23,23.3,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5WWL2,,0.022199884,NA,NA,NA,NA,NA,NA,NA,NA,-0.23155529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468531201,3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,2,5.414722721,NA,NA,NA,NA,NA,NA,NA,NA,4.613968605,NA,NA,5.368677295,4.889682594,NA,4.930918482,4.802164602,NA,4.200987219,NA,4.652497753,2.69E-47,54.3,245,5.019784463,NA,NA,NA,NA,NA,NA,NA,NA,4.798300452,NA,NA,4.159936718,4.949557802,NA,5.20288709,5.074878011,NA,4.430227649,NA,4.787869257
E1NZ12;B5WWM0;Q9XW27,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.658462861,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806166402,NA,NA,NA,NA,NA,NA,NA,NA,2.48E-40,15.4,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.597425825,NA,NA,NA,NA,NA,NA,NA,NA
B6EU63;Q1ZXU4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53E-20,10.1,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6EU64,dct-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43E-19,18.2,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6EU65,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06E-05,7.6,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6VQ32,orai-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62E-10,21.8,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q21020;B6VQ41,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72E-57,33.7,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6VQ55;B6VQ56,ptr-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62E-71,10.7,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6VQ60,brc-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.385284455,NA,NA,NA,NA,5.222222082,4.259020174,NA,NA,NA,NA,NA,NA,4.219794027,3.03E-55,4.9,612,NA,NA,NA,NA,NA,NA,NA,4.644211977,NA,NA,NA,NA,4.013481505,4.318895382,NA,NA,NA,NA,NA,NA,4.355165531
B6VQ65,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81E-05,21,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6VQ73;Q23162,lpr-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20E-60,28.7,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D9PTN8;B7FAR9;Q9XWX8;Q8I4D3,,0.684526513,0.279301266,-0.089226942,NA,NA,NA,0.357455528,NA,NA,NA,NA,2.410504946,2.350412131,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,0,1,0,2,0,1,0,1,2,3,0,0,0,1,0,0,1,0,6,4,2,0,1,0,2,0,1,0,0,2,5,0,0,0,1,0,0,1,0,5.454311188,5.321411998,4.46533823,NA,4.53000749,NA,5.259211493,NA,3.838622443,NA,NA,5.012119836,6.428863408,NA,NA,NA,4.388562971,NA,NA,4.16657811,NA,0,64.5,687,5.05937293,5.021399543,4.783304014,NA,4.280028257,NA,4.758387474,NA,4.103691375,NA,NA,5.289164892,5.220122831,NA,NA,NA,4.66127638,NA,NA,4.445768819,NA
B7FAS0;B7FAS1,mcd-1,-1.084948665,-0.576377015,-0.904117959,-0.826111164,-1.12492362,1.073727255,0.823217681,NA,0.91879674,0.925631578,NA,NA,0.71949497,NA,NA,-0.263875733,NA,NA,0.411963028,NA,0.876386772,4,1,2,2,3,4,3,1,3,2,0,0,6,0,1,2,1,0,3,1,1,4,2,2,2,2,4,3,1,3,2,0,0,10,0,1,2,1,0,3,1,2,4.718493385,4.585189916,4.16500678,4.372819982,4.519880473,5.464370301,5.640948276,4.40967957,4.808643026,4.658860066,NA,NA,6.843481943,NA,5.139060079,4.718194335,3.988919976,NA,4.796414739,3.941690281,4.613492978,7.96E-54,15,901,4.323555127,4.285177461,4.482972563,5.074994106,4.269901241,5.076531458,5.140124257,4.668607092,5.073711958,4.843191913,NA,NA,5.634741366,NA,5.346070137,4.990162944,4.261633384,NA,5.025655169,4.220880991,4.748864483
B7FAS6;B7FAS7,sam-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05E-28,9.2,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q7YTU4;B7FAS8;Q7YTU4-2,ero-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31E-88,34.5,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B7WN63,dic-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00E-15,5.8,872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B7WN70;Q09356,T19H5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.230905344,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.527887566,NA,NA,4.275288314,NA,4.632690068,NA,NA,NA,NA,NA,NA,6.580251925,NA,NA,NA,NA,NA,NA,NA,NA,1.55E-08,12.9,178,5.132949308,NA,NA,4.977462439,NA,4.244851225,NA,NA,NA,NA,NA,NA,5.371511348,NA,NA,NA,NA,NA,NA,NA,NA
B7WN91;Q21524,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12E-48,60,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B7WN92;Q22467,ctg-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,4.763293192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.468996809,4.551828011,3.09E-126,46.5,396,NA,NA,NA,NA,NA,NA,4.262469172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.748187518,4.687199516
O62276;B7WNA2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017797,4.3,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B7WNB3;O18202,clec-146,NA,NA,NA,NA,NA,NA,NA,1.16355875,1.081796977,1.64191887,NA,NA,0.837661042,1.340879192,1.889235878,2.732739883,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,1,1,2,1,1,1,2,2,2,0,0,1,0,1,1,1,0,0,1,0,1,2,2,2,1,1,2,2,2,3,0,0,1,0,1,4.716946075,4.76923697,NA,NA,4.660846513,NA,5.832361994,5.084397519,5.218640521,6.111766433,4.004536318,4.774122637,7.008983204,5.676483269,5.991562745,6.155791352,NA,NA,5.578341175,NA,5.277563376,2.82E-125,38.9,167,4.322007817,4.469224515,NA,NA,4.41086728,NA,5.331537975,5.343325041,5.483709453,6.29609828,4.149791223,5.051167694,5.800242627,5.736358477,6.198572803,6.427759961,NA,NA,5.807581605,NA,5.41293488
B7WNB4,,NA,-0.826355268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920461456,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,5.244475045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.738193706,NA,NA,NA,NA,NA,NA,NA,NA,7.91E-50,28.1,235,NA,4.94446259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.529453129,NA,NA,NA,NA,NA,NA,NA,NA
B9WRS6,tnt-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89E-35,11.5,1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B9WRT8;Q4JFB7;O02289,gla-3,1.899748927,1.456999123,NA,1.646563782,1.675488909,0.538387626,0.228875047,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.654263005,0.705946884,NA,NA,NA,5,3,1,3,5,2,3,0,0,0,0,1,1,0,0,0,4,2,1,0,0,6,4,1,3,5,3,3,0,0,0,0,1,1,0,0,0,4,2,1,0,0,6.000824377,5.737931746,4.923767137,5.402330176,5.945867244,5.580229091,5.293163596,NA,NA,NA,NA,4.750970984,6.015192042,NA,NA,NA,5.242516582,4.850333725,3.559870731,NA,NA,2.72E-35,15.2,644,5.605886118,5.437919291,5.241732921,6.104504301,5.695888011,5.192390248,4.792339576,NA,NA,NA,NA,5.028016041,4.806451465,NA,NA,NA,5.515229991,5.284791262,3.789111161,NA,NA
C1P658;C1P659;B9WRT9;C1P660;O45881,mlt-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.2,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B9WRU1;Q9U2H8;F5GUI4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.342927124,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.004407364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.634598171,NA,NA,NA,NA,NA,NA,NA,NA,8.04E-54,5.9,1667,3.609469106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.425857594,NA,NA,NA,NA,NA,NA,NA,NA
B9ZSG9,ztf-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.206195654,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.35249124,4.129528774,NA,NA,NA,5.130687494,5.003158834,NA,NA,NA,NA,NA,6.260810491,NA,NA,NA,NA,NA,NA,NA,NA,6.68E-21,6.6,873,3.957552982,3.829516319,NA,NA,NA,4.74284865,4.502334815,NA,NA,NA,NA,NA,5.052069914,NA,NA,NA,NA,NA,NA,NA,NA
C0KDV0;G5EEC9,kcc-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64E-61,14,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C0P270;C0P268,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E-35,40.3,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P34358-3;P34358;C0P274,ced-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75E-120,13,1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C0P278,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.032940938,NA,NA,NA,4.075327934,2.00E-71,36.9,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.305654347,NA,NA,NA,4.210699439
C0P279,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024506,9.3,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C0P283,unc-119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.313508674,NA,NA,NA,NA,NA,NA,NA,NA,9.26E-13,10.1,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.104768097,NA,NA,NA,NA,NA,NA,NA,NA
C0P285,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00E-07,17.7,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C0P287,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13E-25,36.9,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q7JK70;Q9U280;C0P289,tat-1,NA,NA,NA,NA,-0.517628449,0.880550856,0.834441746,NA,NA,NA,NA,NA,0.745720409,NA,2.075276792,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1,2,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,3,2,2,0,1,0,0,0,3,0,2,1,0,0,0,0,1,NA,NA,NA,NA,5.397140171,4.841052728,4.970658303,NA,3.546740025,NA,NA,NA,6.390970414,NA,4.345706921,4.037784942,NA,NA,NA,NA,3.328481539,2.34E-66,16.3,1089,NA,NA,NA,NA,5.147160938,4.453213884,4.469834284,NA,3.811808957,NA,NA,NA,5.182229837,NA,4.552716979,4.30975355,NA,NA,NA,NA,3.463853043
